src,dst
76776,2308
76777,4033
76778,4366
76779,1176
76780,2981
76781,2198
76782,3803
76783,4745
76784,3032
76785,3482
76786,847
76787,2602
76788,1074
76789,3391
76790,358
76791,4372
76792,1143
76793,4255
76794,4780
76795,1988
76796,4908
76797,4475
76798,744
76799,3625
76800,3615
76801,4290
76802,450
76803,2329
76804,4367
76805,1751
76806,4423
76807,2981
76808,1818
76809,3334
76810,319
76811,86
76812,2552
76813,2421
76814,520
76815,1511
76816,4710
76817,1179
76818,4609
76819,1499
76820,1414
76821,121
76822,2213
76823,3756
76824,2300
76825,2263
76826,2285
76827,1252
76828,282
76829,1852
76830,1881
76831,4720
76832,43
76833,689
76834,3260
76835,182
76836,1461
76837,704
76838,2747
76839,2869
76840,3019
76841,3984
76842,1145
76843,147
76844,1231
76845,4458
76846,2251
76847,2962
76848,4291
76849,3934
76850,1660
76851,1997
76852,3461
76853,947
76854,4296
76855,1302
76856,3862
76857,3836
76858,2453
76859,1740
76860,4524
76861,529
76862,1848
76863,2541
76864,3257
76865,456
76866,3163
76867,1465
76868,4449
76869,3929
76870,556
76871,4537
76872,2324
76873,93
76874,2801
76875,4651
76876,4821
76877,148
76878,1178
76879,922
76880,4297
76881,2927
76882,3333
76883,2981
76884,3028
76885,2623
76886,4334
76887,2852
76888,4538
76889,3723
76890,1594
76891,3495
76892,4934
76893,22
76894,1777
76895,191
76896,1528
76897,3288
76898,2288
76899,4607
76900,1661
76901,3242
76902,4129
76903,1637
76904,2117
76905,4282
76906,2138
76907,1538
76908,1238
76909,4033
76910,2973
76911,796
76912,4047
76913,1045
76914,905
76915,311
76916,781
76917,2957
76918,1587
76919,679
76920,843
76921,2427
76922,389
76923,11
76924,1545
76925,1708
76926,3041
76927,1944
76928,65
76929,3998
76930,2891
76931,1955
76932,1448
76933,1718
76934,4015
76935,1
76936,2857
76937,4821
76938,1891
76939,353
76940,4775
76941,1011
76942,1472
76943,1934
76944,3946
76945,4200
76946,4428
76947,1498
76948,3455
76949,2218
76950,679
76951,2754
76952,1867
76953,295
76954,2375
76955,3502
76956,2645
76957,900
76958,214
76959,710
76960,3137
76961,667
76962,2600
76963,4297
76964,3402
76965,161
76966,4127
76967,247
76968,1238
76969,1315
76970,680
76971,3082
76972,4675
76973,808
76974,755
76975,387
76976,4414
76977,1987
76978,3522
76979,4496
76980,4912
76981,2103
76982,1357
76983,4656
76984,2095
76985,2071
76986,3698
76987,1148
76988,4934
76989,2167
76990,4160
76991,3760
76992,1931
76993,1508
76994,3226
76995,892
76996,4278
76997,1407
76998,3746
76999,2506
77000,4154
77001,2251
77002,1313
77003,1340
77004,1154
77005,2145
77006,2854
77007,4365
77008,4584
77009,2956
77010,2862
77011,2839
77012,232
77013,4013
77014,373
77015,2459
77016,1500
77017,1986
77018,3625
77019,3295
77020,2701
77021,2096
77022,1700
77023,1560
77024,3696
77025,4829
77026,3747
77027,2386
77028,2905
77029,3777
77030,721
77031,3709
77032,4885
77033,4801
77034,1727
77035,3624
77036,289
77037,3630
77038,2339
77039,1778
77040,780
77041,3500
77042,4076
77043,3293
77044,800
77045,1796
77046,1221
77047,4879
77048,537
77049,4978
77050,2627
77051,1527
77052,4858
77053,4163
77054,1733
77055,399
77056,854
77057,4350
77058,3244
77059,1124
77060,2842
77061,2138
77062,1097
77063,602
77064,2752
77065,2483
77066,4755
77067,2122
77068,2056
77069,2736
77070,1002
77071,4088
77072,898
77073,1121
77074,2818
77075,2340
77076,754
77077,4562
77078,4162
77079,283
77080,449
77081,4481
77082,3826
77083,683
77084,2739
77085,4808
77086,655
77087,3426
77088,3428
77089,2174
77090,241
77091,2013
77092,4965
77093,4135
77094,1077
77095,3415
77096,4418
77097,3774
77098,724
77099,3156
77100,25
77101,2198
77102,1436
77103,2732
77104,4429
77105,2562
77106,3549
77107,416
77108,2808
77109,2444
77110,4387
77111,4313
77112,839
77113,2174
77114,2876
77115,3612
77116,1442
77117,2999
77118,4095
77119,1438
77120,3362
77121,1969
77122,2025
77123,1867
77124,3380
77125,3176
77126,2284
77127,1019
77128,3533
77129,1882
77130,3436
77131,2788
77132,2356
77133,143
77134,2192
77135,1593
77136,2958
77137,1026
77138,1436
77139,954
77140,444
77141,4313
77142,1283
77143,4634
77144,3114
77145,2552
77146,2114
77147,4267
77148,2495
77149,2407
77150,2364
77151,4881
77152,1112
77153,1166
77154,4071
77155,355
77156,1866
77157,1242
77158,2752
77159,1665
77160,869
77161,1603
77162,4351
77163,1116
77164,4534
77165,3765
77166,4529
77167,2972
77168,1398
77169,364
77170,1973
77171,2966
77172,25
77173,1718
77174,1720
77175,1074
77176,1994
77177,4029
77178,4925
77179,440
77180,4389
77181,2325
77182,3592
77183,1101
77184,129
77185,1439
77186,2251
77187,428
77188,4160
77189,1074
77190,1184
77191,2129
77192,4377
77193,1384
77194,2686
77195,454
77196,4444
77197,2672
77198,1140
77199,970
77200,527
77201,2854
77202,2780
77203,2753
77204,1448
77205,1923
77206,3097
77207,2942
77208,3269
77209,777
77210,4412
77211,47
77212,3394
77213,3088
77214,4346
77215,2101
77216,4333
77217,488
77218,3084
77219,2228
77220,3106
77221,2293
77222,3212
77223,3990
77224,2183
77225,4953
77226,4923
77227,1442
77228,4449
77229,327
77230,847
77231,1534
77232,3740
77233,4186
77234,3485
77235,442
77236,2360
77237,2338
77238,316
77239,4989
77240,4501
77241,739
77242,1523
77243,468
77244,2680
77245,4345
77246,2386
77247,2154
77248,248
77249,1186
77250,3244
77251,690
77252,185
77253,4742
77254,178
77255,776
77256,3314
77257,119
77258,3376
77259,2362
77260,393
77261,1147
77262,1771
77263,4717
77264,2086
77265,2737
77266,2118
77267,3782
77268,2835
77269,655
77270,3128
77271,395
77272,4483
77273,635
77274,614
77275,844
77276,970
77277,926
77278,2953
77279,2223
77280,2940
77281,4678
77282,2287
77283,2813
77284,956
77285,924
77286,3795
77287,3951
77288,4364
77289,1837
77290,903
77291,4868
77292,233
77293,1461
77294,2033
77295,3549
77296,4299
77297,4111
77298,2851
77299,2017
77300,2058
77301,3792
77302,1606
77303,2480
77304,664
77305,1192
77306,1192
77307,1081
77308,2627
77309,2330
77310,4404
77311,2344
77312,2195
77313,889
77314,4962
77315,4945
77316,2312
77317,4280
77318,2588
77319,4811
77320,1514
77321,1788
77322,2868
77323,345
77324,897
77325,1603
77326,3152
77327,3645
77328,2180
77329,2144
77330,2070
77331,3310
77332,3086
77333,3230
77334,1400
77335,4978
77336,3785
77337,749
77338,1922
77339,1904
77340,969
77341,2311
77342,962
77343,873
77344,2034
77345,4074
77346,2560
77347,2997
77348,2981
77349,49
77350,168
77351,4118
77352,1569
77353,3957
77354,2561
77355,2019
77356,1726
77357,2442
77358,4373
77359,30
77360,639
77361,3404
77362,4338
77363,3178
77364,4417
77365,3558
77366,2286
77367,1477
77368,61
77369,4995
77370,9
77371,744
77372,4448
77373,2444
77374,134
77375,1729
77376,2774
77377,3105
77378,641
77379,3305
77380,3570
77381,572
77382,3028
77383,3786
77384,3110
77385,3488
77386,940
77387,501
77388,1054
77389,2709
77390,2460
77391,415
77392,928
77393,3759
77394,4778
77395,4801
77396,4510
77397,1819
77398,1586
77399,2356
77400,2790
77401,2164
77402,368
77403,2935
77404,4523
77405,889
77406,3198
77407,484
77408,4586
77409,4208
77410,134
77411,3003
77412,506
77413,183
77414,3961
77415,2620
77416,398
77417,1851
77418,383
77419,2171
77420,296
77421,1846
77422,1847
77423,4312
77424,1615
77425,2780
77426,1372
77427,292
77428,3563
77429,2609
77430,2000
77431,832
77432,3037
77433,2660
77434,4931
77435,4132
77436,3920
77437,796
77438,2489
77439,448
77440,263
77441,4531
77442,4872
77443,2435
77444,774
77445,377
77446,2723
77447,2671
77448,1936
77449,2823
77450,4259
77451,1887
77452,3012
77453,4281
77454,2352
77455,1580
77456,2290
77457,4041
77458,2560
77459,1135
77460,4484
77461,3395
77462,562
77463,1637
77464,263
77465,1479
77466,264
77467,587
77468,3210
77469,3804
77470,4550
77471,3939
77472,2052
77473,1650
77474,2106
77475,2942
77476,3718
77477,3387
77478,1595
77479,240
77480,4274
77481,3983
77482,599
77483,2924
77484,3511
77485,2335
77486,3975
77487,1357
77488,3093
77489,922
77490,302
77491,2174
77492,4532
77493,2765
77494,991
77495,3043
77496,4303
77497,4076
77498,4292
77499,4092
77500,3524
77501,141
77502,2089
77503,4553
77504,2464
77505,948
77506,381
77507,961
77508,379
77509,437
77510,3529
77511,1567
77512,3413
77513,536
77514,4414
77515,1811
77516,1819
77517,753
77518,3810
77519,1351
77520,4012
77521,3199
77522,4900
77523,1478
77524,2986
77525,4948
77526,2202
77527,2897
77528,1778
77529,4896
77530,2800
77531,558
77532,324
77533,590
77534,4796
77535,3978
77536,1782
77537,519
77538,3491
77539,3942
77540,1722
77541,3066
77542,731
77543,399
77544,4917
77545,207
77546,1557
77547,2750
77548,3714
77549,913
77550,4259
77551,1013
77552,4047
77553,2495
77554,4570
77555,96
77556,89
77557,536
77558,3602
77559,2377
77560,3288
77561,3106
77562,973
77563,4648
77564,3325
77565,3689
77566,2909
77567,2807
77568,2820
77569,1311
77570,4269
77571,3445
77572,998
77573,1468
77574,4088
77575,3830
77576,2860
77577,393
77578,3580
77579,1110
77580,2973
77581,4337
77582,3418
77583,277
77584,1381
77585,4993
77586,289
77587,739
77588,779
77589,953
77590,2466
77591,1328
77592,486
77593,2116
77594,683
77595,3991
77596,496
77597,2152
77598,4861
77599,4717
77600,1448
77601,786
77602,1175
77603,3053
77604,2902
77605,3532
77606,338
77607,3817
77608,2563
77609,4051
77610,3832
77611,1253
77612,2627
77613,3166
77614,1303
77615,4505
77616,3507
77617,3704
77618,3482
77619,582
77620,4533
77621,3734
77622,1354
77623,2362
77624,451
77625,861
77626,4051
77627,3916
77628,514
77629,4331
77630,2931
77631,4363
77632,3490
77633,4152
77634,4095
77635,2668
77636,3726
77637,1567
77638,849
77639,2012
77640,605
77641,4292
77642,2897
77643,2863
77644,3205
77645,3080
77646,81
77647,1583
77648,3369
77649,3047
77650,3997
77651,4658
77652,1276
77653,3021
77654,203
77655,2900
77656,637
77657,3911
77658,606
77659,692
77660,1219
77661,4556
77662,3936
77663,639
77664,1009
77665,1201
77666,3540
77667,2476
77668,2917
77669,368
77670,3151
77671,4888
77672,1185
77673,3331
77674,918
77675,3284
77676,129
77677,3661
77678,4004
77679,3757
77680,512
77681,1698
77682,3148
77683,591
77684,2542
77685,677
77686,1939
77687,1012
77688,1017
77689,3378
77690,1752
77691,1983
77692,3684
77693,3743
77694,4219
77695,2236
77696,3935
77697,1858
77698,4984
77699,2386
77700,4586
77701,981
77702,451
77703,3006
77704,4141
77705,1680
77706,866
77707,236
77708,2458
77709,207
77710,756
77711,3634
77712,1839
77713,4660
77714,1863
77715,4580
77716,4541
77717,3819
77718,208
77719,4714
77720,1074
77721,1235
77722,2841
77723,795
77724,3611
77725,422
77726,1187
77727,4005
77728,1239
77729,1792
77730,926
77731,1892
77732,1894
77733,1704
77734,1452
77735,4990
77736,3840
77737,3247
77738,2392
77739,325
77740,1619
77741,3850
77742,3157
77743,4953
77744,3762
77745,157
77746,3388
77747,3603
77748,1030
77749,4005
77750,3230
77751,1995
77752,4132
77753,2771
77754,4819
77755,3877
77756,2855
77757,83
77758,1711
77759,4415
77760,832
77761,4919
77762,3198
77763,189
77764,4146
77765,2157
77766,4260
77767,3138
77768,1595
77769,3409
77770,3904
77771,1561
77772,1271
77773,3782
77774,248
77775,4621
77776,294
77777,4217
77778,4322
77779,2203
77780,330
77781,4643
77782,513
77783,3731
77784,1650
77785,1978
77786,253
77787,1832
77788,1302
77789,221
77790,4457
77791,2800
77792,1299
77793,4396
77794,3986
77795,4999
77796,4672
77797,3598
77798,1937
77799,3364
77800,3448
77801,3981
77802,3759
77803,3897
77804,4
77805,1394
77806,3332
77807,3960
77808,4695
77809,343
77810,4312
77811,3048
77812,1994
77813,3587
77814,4822
77815,389
77816,2135
77817,4235
77818,2266
77819,3787
77820,2671
77821,1059
77822,1512
77823,1174
77824,2330
77825,2811
77826,1685
77827,4059
77828,1994
77829,1376
77830,1899
77831,1441
77832,2387
77833,2829
77834,3718
77835,3327
77836,4734
77837,3248
77838,4775
77839,3801
77840,2791
77841,4027
77842,1188
77843,2359
77844,4231
77845,3556
77846,3920
77847,4238
77848,680
77849,2446
77850,4461
77851,1007
77852,956
77853,3989
77854,91
77855,4260
77856,2324
77857,1250
77858,1821
77859,3449
77860,1880
77861,1556
77862,3605
77863,2357
77864,2627
77865,1506
77866,3874
77867,2376
77868,4987
77869,3802
77870,1697
77871,2878
77872,4556
77873,4244
77874,2084
77875,944
77876,1054
77877,1971
77878,2291
77879,1070
77880,369
77881,3041
77882,1119
77883,2157
77884,417
77885,1135
77886,2629
77887,3835
77888,2113
77889,3103
77890,2941
77891,910
77892,1674
77893,1537
77894,40
77895,1941
77896,4703
77897,4796
77898,1624
77899,1370
77900,2748
77901,827
77902,2890
77903,3481
77904,1912
77905,4767
77906,51
77907,604
77908,278
77909,1921
77910,1291
77911,3191
77912,3099
77913,21
77914,649
77915,1850
77916,4551
77917,2241
77918,1607
77919,662
77920,3329
77921,2266
77922,949
77923,3582
77924,2094
77925,2173
77926,4015
77927,1199
77928,1301
77929,3958
77930,3118
77931,3678
77932,2494
77933,4893
77934,3939
77935,492
77936,1526
77937,1839
77938,2754
77939,3636
77940,1553
77941,207
77942,4628
77943,1491
77944,3925
77945,4886
77946,221
77947,3743
77948,2086
77949,3177
77950,2051
77951,2168
77952,3032
77953,503
77954,1111
77955,1239
77956,4890
77957,66
77958,1156
77959,3476
77960,1067
77961,2202
77962,2113
77963,3199
77964,194
77965,451
77966,2983
77967,3918
77968,2653
77969,2793
77970,916
77971,682
77972,1561
77973,1389
77974,1252
77975,1352
77976,1991
77977,1929
77978,4026
77979,1823
77980,4890
77981,1486
77982,3741
77983,4251
77984,487
77985,1385
77986,555
77987,1367
77988,1721
77989,1858
77990,1180
77991,2263
77992,3355
77993,3314
77994,3020
77995,1255
77996,2532
77997,499
77998,1438
77999,1795
78000,379
78001,3731
78002,2199
78003,90
78004,970
78005,3846
78006,3862
78007,1628
78008,4604
78009,658
78010,4041
78011,722
78012,2282
78013,1909
78014,3641
78015,2016
78016,4329
78017,1739
78018,2302
78019,2278
78020,2866
78021,4103
78022,4435
78023,1967
78024,3650
78025,3371
78026,2775
78027,1272
78028,2789
78029,3954
78030,3535
78031,4661
78032,2817
78033,2822
78034,2642
78035,2041
78036,1563
78037,989
78038,2435
78039,4640
78040,23
78041,2463
78042,3670
78043,2073
78044,3395
78045,1227
78046,723
78047,1132
78048,2380
78049,2983
78050,2322
78051,2031
78052,1791
78053,4988
78054,894
78055,2513
78056,1828
78057,3916
78058,2804
78059,3361
78060,2885
78061,4244
78062,3040
78063,1341
78064,2036
78065,3028
78066,769
78067,3033
78068,198
78069,197
78070,2818
78071,4684
78072,565
78073,2231
78074,4615
78075,2691
78076,4296
78077,1434
78078,1042
78079,2118
78080,4886
78081,4245
78082,4085
78083,4509
78084,3639
78085,4257
78086,4419
78087,2701
78088,4180
78089,3571
78090,665
78091,2978
78092,3991
78093,178
78094,1313
78095,2170
78096,249
78097,2599
78098,1232
78099,3929
78100,3088
78101,4903
78102,2012
78103,4301
78104,4495
78105,4683
78106,2882
78107,1211
78108,955
78109,3314
78110,2449
78111,4179
78112,3018
78113,4754
78114,767
78115,2285
78116,2798
78117,2735
78118,745
78119,4093
78120,1917
78121,3541
78122,1819
78123,3781
78124,2206
78125,2522
78126,3420
78127,3887
78128,4072
78129,4786
78130,1169
78131,3527
78132,455
78133,2684
78134,2426
78135,214
78136,555
78137,1115
78138,4109
78139,86
78140,607
78141,2214
78142,2223
78143,4449
78144,3210
78145,4838
78146,559
78147,3737
78148,2142
78149,2303
78150,274
78151,3803
78152,2446
78153,2897
78154,2405
78155,857
78156,116
78157,2828
78158,2545
78159,2131
78160,3719
78161,1196
78162,2779
78163,915
78164,740
78165,3168
78166,1972
78167,2869
78168,2524
78169,3853
78170,2917
78171,4413
78172,2731
78173,1714
78174,396
78175,3139
78176,397
78177,1849
78178,995
78179,3691
78180,828
78181,4313
78182,1823
78183,3343
78184,3746
78185,2445
78186,1022
78187,2216
78188,1868
78189,4358
78190,2642
78191,1983
78192,704
78193,1818
78194,831
78195,661
78196,4151
78197,4006
78198,2552
78199,2919
78200,2594
78201,1865
78202,2654
78203,739
78204,322
78205,3876
78206,2425
78207,2989
78208,1258
78209,2982
78210,3327
78211,3874
78212,65
78213,1308
78214,2909
78215,2970
78216,3037
78217,2664
78218,3528
78219,3595
78220,2336
78221,3874
78222,2693
78223,3550
78224,2538
78225,306
78226,2532
78227,4971
78228,721
78229,2696
78230,2270
78231,3633
78232,3184
78233,2526
78234,4945
78235,4313
78236,894
78237,4062
78238,3146
78239,946
78240,151
78241,4459
78242,3251
78243,4458
78244,3371
78245,1910
78246,1132
78247,1297
78248,2603
78249,4977
78250,3875
78251,1611
78252,4297
78253,3672
78254,3856
78255,2795
78256,3767
78257,2593
78258,2184
78259,3420
78260,355
78261,4253
78262,4876
78263,2570
78264,3071
78265,3772
78266,45
78267,1983
78268,1094
78269,2353
78270,1229
78271,4411
78272,2269
78273,1662
78274,4030
78275,3898
78276,246
78277,2161
78278,2596
78279,4820
78280,1372
78281,1779
78282,4026
78283,4518
78284,2947
78285,25
78286,3622
78287,2630
78288,4906
78289,2344
78290,4593
78291,4233
78292,498
78293,14
78294,3071
78295,1135
78296,4363
78297,1241
78298,2538
78299,1893
78300,2503
78301,2064
78302,854
78303,1944
78304,2231
78305,1023
78306,931
78307,577
78308,505
78309,2421
78310,1957
78311,1053
78312,2430
78313,932
78314,2300
78315,1681
78316,784
78317,3626
78318,3537
78319,1041
78320,4238
78321,3197
78322,4781
78323,4782
78324,2178
78325,3523
78326,1826
78327,4488
78328,68
78329,2719
78330,2744
78331,2854
78332,2835
78333,1788
78334,4378
78335,3882
78336,2271
78337,1946
78338,674
78339,3438
78340,2622
78341,3258
78342,2522
78343,4199
78344,3652
78345,912
78346,3870
78347,2023
78348,4674
78349,3644
78350,993
78351,1859
78352,1262
78353,3009
78354,273
78355,1117
78356,3114
78357,1290
78358,4857
78359,1286
78360,3690
78361,2648
78362,2221
78363,25
78364,928
78365,1398
78366,85
78367,3501
78368,4486
78369,1992
78370,4206
78371,1435
78372,1298
78373,4031
78374,3780
78375,2265
78376,512
78377,4700
78378,2132
78379,4163
78380,1221
78381,880
78382,905
78383,397
78384,4655
78385,2306
78386,3811
78387,4189
78388,1112
78389,3029
78390,2987
78391,1201
78392,4167
78393,725
78394,4605
78395,3890
78396,603
78397,963
78398,2986
78399,3080
78400,2376
78401,4438
78402,2657
78403,2763
78404,2833
78405,4124
78406,3824
78407,2306
78408,2375
78409,2841
78410,850
78411,947
78412,4752
78413,1787
78414,2370
78415,2357
78416,4108
78417,4954
78418,2126
78419,4125
78420,2794
78421,4575
78422,1009
78423,2354
78424,2222
78425,1830
78426,4048
78427,2065
78428,2528
78429,4135
78430,4363
78431,2293
78432,2548
78433,4725
78434,2403
78435,3865
78436,1572
78437,4785
78438,1997
78439,1100
78440,1119
78441,775
78442,2014
78443,2389
78444,1687
78445,4954
78446,4215
78447,2824
78448,3305
78449,297
78450,3908
78451,3742
78452,684
78453,236
78454,764
78455,273
78456,3645
78457,590
78458,617
78459,3211
78460,2176
78461,742
78462,4802
78463,3527
78464,443
78465,2089
78466,214
78467,3887
78468,4652
78469,1358
78470,3470
78471,4220
78472,1707
78473,1177
78474,474
78475,3628
78476,790
78477,2224
78478,4754
78479,4107
78480,3278
78481,4198
78482,4050
78483,4370
78484,1029
78485,262
78486,290
78487,2837
78488,4915
78489,3367
78490,1913
78491,238
78492,4830
78493,3929
78494,3386
78495,355
78496,484
78497,4367
78498,92
78499,1005
78500,654
78501,1457
78502,1306
78503,276
78504,1129
78505,4094
78506,2410
78507,255
78508,2057
78509,1399
78510,655
78511,2359
78512,1654
78513,3673
78514,2328
78515,1245
78516,1167
78517,4118
78518,1438
78519,2469
78520,4161
78521,3839
78522,4262
78523,2301
78524,3138
78525,706
78526,317
78527,2093
78528,2835
78529,4650
78530,1522
78531,1139
78532,2983
78533,1275
78534,2301
78535,497
78536,2630
78537,4283
78538,2958
78539,362
78540,3639
78541,1961
78542,861
78543,1083
78544,2611
78545,1119
78546,3229
78547,3393
78548,2444
78549,2714
78550,1055
78551,3991
78552,2547
78553,1078
78554,2788
78555,2430
78556,4207
78557,1356
78558,4166
78559,588
78560,59
78561,3114
78562,1599
78563,147
78564,3073
78565,2633
78566,3512
78567,2991
78568,304
78569,4144
78570,4570
78571,1124
78572,4347
78573,845
78574,3052
78575,3327
78576,4022
78577,201
78578,1444
78579,3986
78580,4353
78581,4904
78582,161
78583,2154
78584,3936
78585,2849
78586,1485
78587,413
78588,375
78589,1567
78590,4533
78591,4909
78592,3625
78593,2548
78594,4613
78595,1312
78596,3577
78597,4753
78598,241
78599,4549
78600,3510
78601,3159
78602,2495
78603,2903
78604,2600
78605,410
78606,3160
78607,906
78608,2889
78609,3251
78610,1704
78611,3910
78612,4567
78613,1054
78614,1728
78615,4020
78616,2405
78617,1046
78618,131
78619,4661
78620,4858
78621,1784
78622,1469
78623,1924
78624,2752
78625,4468
78626,4410
78627,1918
78628,3447
78629,3594
78630,4984
78631,724
78632,4311
78633,900
78634,89
78635,1351
78636,358
78637,1675
78638,2848
78639,2875
78640,2427
78641,2811
78642,793
78643,3481
78644,2692
78645,4711
78646,3747
78647,4832
78648,4261
78649,3298
78650,4548
78651,627
78652,95
78653,3938
78654,470
78655,4993
78656,268
78657,2301
78658,4189
78659,2528
78660,1133
78661,1806
78662,2539
78663,4565
78664,4992
78665,4607
78666,950
78667,1231
78668,1959
78669,1093
78670,3975
78671,3516
78672,3208
78673,2795
78674,4668
78675,4732
78676,4224
78677,4860
78678,1268
78679,2619
78680,2813
78681,3858
78682,4808
78683,3102
78684,425
78685,1761
78686,797
78687,3201
78688,4351
78689,4403
78690,2019
78691,1584
78692,2499
78693,472
78694,449
78695,3064
78696,184
78697,1555
78698,1919
78699,1888
78700,343
78701,2263
78702,4472
78703,4097
78704,3087
78705,735
78706,4453
78707,1373
78708,1519
78709,63
78710,2367
78711,3759
78712,2512
78713,3596
78714,4749
78715,733
78716,4447
78717,290
78718,1541
78719,2076
78720,2569
78721,1729
78722,29
78723,3367
78724,1460
78725,3403
78726,3780
78727,3431
78728,1734
78729,311
78730,1709
78731,4948
78732,2696
78733,3093
78734,2328
78735,1291
78736,1852
78737,3648
78738,1143
78739,3274
78740,1475
78741,3183
78742,1382
78743,4408
78744,2875
78745,4495
78746,4423
78747,1252
78748,3703
78749,4461
78750,2420
78751,3310
78752,4657
78753,2590
78754,2795
78755,624
78756,1712
78757,592
78758,4804
78759,3055
78760,367
78761,1495
78762,457
78763,3622
78764,1806
78765,4574
78766,796
78767,4348
78768,3672
78769,313
78770,2889
78771,2403
78772,1646
78773,1917
78774,3143
78775,2239
78776,1826
78777,4897
78778,698
78779,4494
78780,2898
78781,4521
78782,4738
78783,4154
78784,421
78785,2386
78786,795
78787,1226
78788,3248
78789,1762
78790,3949
78791,1783
78792,3546
78793,2588
78794,4590
78795,225
78796,1993
78797,2648
78798,2261
78799,4742
78800,1495
78801,1688
78802,4619
78803,2121
78804,3746
78805,1948
78806,2746
78807,4309
78808,1104
78809,3596
78810,529
78811,4532
78812,203
78813,191
78814,4473
78815,1437
78816,4726
78817,3458
78818,256
78819,3701
78820,2087
78821,3180
78822,1334
78823,3917
78824,2833
78825,1580
78826,3615
78827,4768
78828,3333
78829,2613
78830,2519
78831,4475
78832,44
78833,2801
78834,3036
78835,262
78836,2866
78837,2629
78838,4218
78839,1650
78840,2075
78841,423
78842,2910
78843,3462
78844,1257
78845,1457
78846,2502
78847,1588
78848,2891
78849,4302
78850,3822
78851,56
78852,36
78853,465
78854,2836
78855,1981
78856,4027
78857,450
78858,574
78859,3724
78860,4325
78861,4087
78862,1384
78863,2431
78864,3820
78865,4857
78866,2552
78867,2703
78868,1282
78869,2841
78870,4638
78871,4662
78872,2772
78873,780
78874,3766
78875,2807
78876,2982
78877,120
78878,2151
78879,3047
78880,3459
78881,413
78882,4796
78883,2421
78884,1346
78885,3163
78886,590
78887,4167
78888,4027
78889,185
78890,2438
78891,3265
78892,3673
78893,2046
78894,2081
78895,1226
78896,925
78897,2031
78898,232
78899,1039
78900,1390
78901,2605
78902,1119
78903,2410
78904,3866
78905,3528
78906,2080
78907,3873
78908,1657
78909,697
78910,2402
78911,3601
78912,476
78913,4073
78914,2185
78915,2511
78916,2921
78917,3900
78918,278
78919,3926
78920,1434
78921,17
78922,2973
78923,1568
78924,689
78925,4146
78926,4555
78927,1935
78928,3768
78929,833
78930,3005
78931,3942
78932,1516
78933,1989
78934,2527
78935,4965
78936,4293
78937,3498
78938,3026
78939,1175
78940,2577
78941,2513
78942,3852
78943,1791
78944,1609
78945,4637
78946,4265
78947,1016
78948,4698
78949,2755
78950,4884
78951,1498
78952,1945
78953,2716
78954,1378
78955,2800
78956,1279
78957,2632
78958,1672
78959,3931
78960,3558
78961,3311
78962,2844
78963,3699
78964,810
78965,3731
78966,3956
78967,769
78968,2566
78969,440
78970,4096
78971,2892
78972,2855
78973,3651
78974,4982
78975,315
78976,4363
78977,2785
78978,2521
78979,2434
78980,1775
78981,1242
78982,3024
78983,17
78984,2241
78985,1064
78986,2763
78987,4262
78988,873
78989,1478
78990,4610
78991,3593
78992,2498
78993,1347
78994,4072
78995,2370
78996,1762
78997,1801
78998,938
78999,272
79000,1409
79001,3171
79002,4267
79003,4581
79004,1079
79005,37
79006,656
79007,24
79008,3285
79009,3595
79010,46
79011,1495
79012,1303
79013,4994
79014,3852
79015,1229
79016,399
79017,3091
79018,4783
79019,282
79020,2479
79021,2850
79022,520
79023,24
79024,3852
79025,2459
79026,4846
79027,108
79028,904
79029,3742
79030,2207
79031,1145
79032,4028
79033,697
79034,421
79035,2776
79036,4841
79037,666
79038,1589
79039,3131
79040,4807
79041,2750
79042,4792
79043,3363
79044,3064
79045,335
79046,2003
79047,1876
79048,3165
79049,2984
79050,2620
79051,2494
79052,2464
79053,2091
79054,1102
79055,3219
79056,935
79057,4497
79058,1542
79059,1868
79060,2119
79061,1558
79062,3070
79063,2972
79064,1800
79065,4474
79066,246
79067,3775
79068,4910
79069,584
79070,839
79071,2753
79072,880
79073,4445
79074,542
79075,3163
79076,4739
79077,841
79078,4849
79079,1823
79080,3561
79081,4109
79082,1137
79083,759
79084,1371
79085,2891
79086,335
79087,3862
79088,2528
79089,1136
79090,2703
79091,3804
79092,3369
79093,4135
79094,2303
79095,361
79096,4793
79097,1641
79098,3485
79099,695
79100,1396
79101,4161
79102,43
79103,3193
79104,3193
79105,2334
79106,4103
79107,2817
79108,3074
79109,3987
79110,3222
79111,2158
79112,3128
79113,2238
79114,2360
79115,2466
79116,3617
79117,3191
79118,3611
79119,4884
79120,4841
79121,3443
79122,4575
79123,4823
79124,853
79125,4371
79126,1834
79127,4954
79128,3404
79129,3906
79130,1047
79131,976
79132,2680
79133,3255
79134,3970
79135,787
79136,2604
79137,1931
79138,4255
79139,1062
79140,2491
79141,3960
79142,1329
79143,640
79144,3765
79145,290
79146,1334
79147,2031
79148,1575
79149,2892
79150,2317
79151,4206
79152,2097
79153,4335
79154,2171
79155,1599
79156,1619
79157,3167
79158,2760
79159,592
79160,1420
79161,1978
79162,2583
79163,3546
79164,3756
79165,1963
79166,4413
79167,2911
79168,4127
79169,611
79170,4221
79171,3209
79172,3933
79173,2461
79174,1886
79175,1835
79176,1208
79177,1347
79178,1728
79179,2623
79180,418
79181,4135
79182,49
79183,413
79184,4289
79185,4277
79186,4434
